id,borough,neighborhood,block,lot,easement,units,land_sqft,gross_sqft,year_built,sale_price
71322,4,ROSEDALE,13456,30, ,1,3800,1540,1935, -  
71323,4,ROSEDALE,13461,47, ,1,4000,1032,1955,270000
71324,4,ROSEDALE,13463,59, ,1,4200,1144,1945, -  
71325,4,ROSEDALE,13464,35, ,1,2500,1204,1925,455000
71326,4,ROSEDALE,13465,24, ,1,4400,900,1950,380000
71328,4,ROSEDALE,13466,13, ,1,3925,1000,1960,420000
71329,4,ROSEDALE,13468,9, ,1,4000,1385,1930,540000
71330,4,ROSEDALE,13468,9, ,1,4000,1385,1930,250000
71331,4,ROSEDALE,13468,16, ,1,4000,1220,1920, -  
71332,4,ROSEDALE,13470,21, ,1,3895,1050,1960, -  
71335,4,ROSEDALE,13470,50, ,1,3040,816,1935,300000
71336,4,ROSEDALE,13471,32, ,1,3325,1677,1930, -  
71337,4,ROSEDALE,13471,36, ,1,2850,952,1920,495000
71338,4,ROSEDALE,13471,60, ,1,2500,1368,1965, -  
71339,4,ROSEDALE,13471,62, ,1,2500,1368,1965,455000
71340,4,ROSEDALE,13471,62, ,1,2500,1368,1965,315000
71341,4,ROSEDALE,13472,14, ,1,2375,1908,1965,308000
71342,4,ROSEDALE,13472,15, ,1,2375,1908,1965,395000
71344,4,ROSEDALE,13472,65, ,1,2500,1248,1965, -  
71345,4,ROSEDALE,13472,65, ,1,2500,1248,1965, -  
71346,4,ROSEDALE,13476,27, ,1,1680,1530,1960,405600
71347,4,ROSEDALE,13478,31, ,1,3520,1054,1955,395000
71348,4,ROSEDALE,13479,5, ,1,3800,1196,1955,464000
71349,4,ROSEDALE,13481,16, ,1,3800,1029,1930,385000
71350,4,ROSEDALE,13481,21, ,1,2975,1390,1930,271100
71353,4,ROSEDALE,13487,26, ,1,2200,1120,1960,417000
71354,4,ROSEDALE,13487,35, ,1,3000,2713,1930,715000
71355,4,ROSEDALE,13487,66, ,1,5500,1982,1925,310000
71356,4,ROSEDALE,13491,18, ,1,4850,920,1930,860000
71357,4,ROSEDALE,13492,22, ,1,2850,810,1935,290000
71359,4,ROSEDALE,13506,188, ,1,4000,1150,1955,10
71360,4,ROSEDALE,13507,31, ,1,4960,1150,1955, -  
71361,4,ROSEDALE,13509,25, ,1,6000,960,1955, -  
71362,4,ROSEDALE,13511,5, ,1,3796,1176,1950, -  
71363,4,ROSEDALE,13515,38, ,1,2008,1414,1940,295000
71364,4,ROSEDALE,13516,65, ,1,2000,1280,1940,265000
71365,4,ROSEDALE,13517,5, ,1,2468,1544,1940,405000
71366,4,ROSEDALE,13517,22, ,1,3191,1544,1940, -  
71368,4,ROSEDALE,13538,181, ,1,5334,936,1950,375000
71370,4,ROSEDALE,13544,17, ,1,4080,1310,1925,175000
71371,4,ROSEDALE,13547,12, ,1,3000,1384,1920,320000
71372,4,ROSEDALE,13549,23, ,1,3000,1640,1925,499999
71373,4,ROSEDALE,13553,42, ,1,3000,1640,1930,375000
71375,4,ROSEDALE,13558,37, ,1,3000,1524,1925, -  
71376,4,ROSEDALE,13559,5, ,1,4000,840,1945,405000
71377,4,ROSEDALE,13561,20, ,1,4000,2160,1925, -  
71378,4,ROSEDALE,13563,22, ,1,3000,944,1925,343000
71379,4,ROSEDALE,13570,37, ,1,3000,1316,1935,455000
71380,4,ROSEDALE,13570,42, ,1,3000,1456,1935,277500
71381,4,ROSEDALE,13571,16, ,1,4000,1185,1940,450000
71382,4,ROSEDALE,13571,47, ,1,2000,1200,2006,445000
71383,4,ROSEDALE,13571,47, ,1,2000,1200,2006,250000
71384,4,ROSEDALE,13572,81, ,1,4000,900,1945,815000
71385,4,ROSEDALE,13573,10, ,1,1850,908,2005,251500
71386,4,ROSEDALE,13573,49, ,2,4000,2412,1925,325000
71387,4,ROSEDALE,13581,10, ,1,3605,1600,1970,460000
71388,4,ROSEDALE,13581,23, ,1,4500,1110,1960,350000
71389,4,ROSEDALE,13581,33, ,1,4700,1998,1960,445000
71390,4,ROSEDALE,13581,66, ,1,4215,1680,1920, -  
71391,4,ROSEDALE,13584,54, ,1,3000,1440,1965, -  
71392,4,ROSEDALE,13585,9, ,1,3000,1440,1970,400000
71393,4,ROSEDALE,13591,44, ,1,5000,1318,1945,430000
71394,4,ROSEDALE,13598,25, ,1,1750,904,1920,235000
71395,4,ROSEDALE,13601,13, ,1,7515,1501,1920,442000
71396,4,ROSEDALE,13605,19, ,1,4000,1464,1955,422300
71397,4,ROSEDALE,13605,28, ,1,4000,1125,1955,450000
71399,4,ROSEDALE,13609,23, ,1,5000,1356,1950, -  
71400,4,ROSEDALE,13609,36, ,1,5008,1900,1930,900000
71401,4,ROSEDALE,13616,9, ,1,2653,1760,2004,427750
71403,4,ROSEDALE,13624,39, ,1,4000,1173,1955,440000
71406,4,ROSEDALE,13636,58, ,1,4074,1304,1945,10
71407,4,ROSEDALE,13641,51, ,1,2800,1440,1960,389000
71408,4,ROSEDALE,13642,20, ,1,2600,1236,1965,469000
71409,4,ROSEDALE,13642,21, ,1,2600,1236,1965,325000
71411,4,ROSEDALE,13642,31, ,1,2600,1236,1965, -  
71412,4,ROSEDALE,13647,82, ,1,3916,1440,1960,465000
71413,4,ROSEDALE,13648,16, ,1,3480,1440,1960, -  
71414,4,ROSEDALE,13648,40, ,1,4150,1100,1970,340000
71416,4,ROSEDALE,13659,28, ,1,2500,1248,1965, -  
71417,4,ROSEDALE,13670,41, ,1,5000,1012,1940, -  
71418,4,ROSEDALE,13670,41, ,1,5000,1012,1940, -  
71419,4,ROSEDALE,13672,52, ,1,4000,950,1953,520000
71420,4,ROSEDALE,13672,52, ,1,4000,950,1953,255000
71421,4,ROSEDALE,13673,18, ,1,4000,1936,1960,364000
71422,4,ROSEDALE,13673,45, ,1,4000,1125,1950,502350
71423,4,ROSEDALE,13673,55, ,1,4000,1125,1950,235000
71425,4,ROSEDALE,13674,44, ,1,2467,1440,1960,488000
71426,4,ROSEDALE,13674,55, ,1,2817,1600,1955, -  
71427,4,ROSEDALE,13675,10, ,1,2500,1088,1955,275000
71428,4,ROSEDALE,13675,26, ,1,2500,1088,1950, -  
71429,4,ROSEDALE,13683,49, ,1,4200,1125,1955,495000
71430,4,ROSEDALE,13684,38, ,1,4067,1304,1950, -  
71431,4,ROSEDALE,13684,94, ,1,3760,988,1960,375000
71433,4,ROSEDALE,13687,67, ,1,4500,1125,1950, -  
71434,4,ROSEDALE,13687,73, ,1,4500,1125,1950,510000
71436,4,ROSEDALE,13689,39, ,1,3500,1480,1955, -  
71437,4,ROSEDALE,13689,51, ,1,2667,1216,1950,440000
71438,4,ROSEDALE,13694,2, ,1,1470,1520,1996,396700
71439,4,ROSEDALE,13711,50, ,1,2850,2000,2007,658368
71441,4,ROSEDALE,13712,98, ,1,4280,2250,1955,335000
71442,4,ROSEDALE,13730,12, ,1,2725,2043,1965,490000
71443,4,ROSEDALE,13730,17, ,1,2700,2043,1965,433000
71444,4,ROSEDALE,13733,19, ,1,4000,1000,1940,400000
71445,4,ROSEDALE,13735,24, ,1,2520,1532,2006,500
71446,4,ROSEDALE,13736,21, ,1,1890,1246,1925,250000
71447,4,ROSEDALE,13736,21, ,1,1890,1246,1925, -  
71449,4,ROSEDALE,13740,18, ,1,4327,1088,1945, -  
71450,4,ROSEDALE,13743,20, ,1,4000,978,1945,385000
71451,4,ROSEDALE,13749,22, ,1,4000,1025,1955,375000
71452,4,ROSEDALE,13749,48, ,1,4000,1025,1955,470000
71453,4,ROSEDALE,13750,15, ,1,5292,1182,1950,285000
71454,4,ROSEDALE,13750,66, ,1,4000,984,1955,470000
71457,4,ROSEDALE,12920,328, ,2,2250,1251,1945,380000
71458,4,ROSEDALE,13204,116, ,2,2300,1484,1920,660000
71459,4,ROSEDALE,13204,116, ,2,2300,1484,1920,305000
71461,4,ROSEDALE,13234,48, ,2,4000,2250,1925,100
71462,4,ROSEDALE,13243,47, ,2,2154,2000,1930,340000
71464,4,ROSEDALE,13254,14, ,2,1625,1724,1925, -  
71466,4,ROSEDALE,13455,8, ,2,6348,2450,1997,695000
71467,4,ROSEDALE,13455,62, ,2,3800,2752,1960,762000
71468,4,ROSEDALE,13455,62, ,2,3800,2752,1960,415000
71469,4,ROSEDALE,13457,42, ,2,3600,2288,1960, -  
71471,4,ROSEDALE,13458,46, ,2,3420,2288,1965,595000
71472,4,ROSEDALE,13459,19, ,2,3803,2392,1996,750000
71473,4,ROSEDALE,13462,34, ,2,3000,1840,2011,650000
71474,4,ROSEDALE,13464,14, ,2,4000,2392,1950,668481
71475,4,ROSEDALE,13464,14, ,2,4000,2392,1950,614918
71476,4,ROSEDALE,13464,30, ,2,3047,2002,2007, -  
71477,4,ROSEDALE,13468,5, ,2,4000,2200,1950,279000
71480,4,ROSEDALE,13470,66, ,2,3800,1886,1955, -  
71481,4,ROSEDALE,13473,32, ,2,3000,1610,1925,699000
71482,4,ROSEDALE,13473,32, ,2,3000,1610,1925,260000
71483,4,ROSEDALE,13473,36, ,2,3128,3150,1960, -  
71485,4,ROSEDALE,13477,7, ,2,3800,2450,1955,500000
71486,4,ROSEDALE,13484,32, ,2,2700,2736,1920, -  
71487,4,ROSEDALE,13486,58, ,2,3000,1760,2007, -  
71488,4,ROSEDALE,13487,27, ,2,5000,2448,1995, -  
71489,4,ROSEDALE,13488,41, ,2,5600,1930,1950,475000
71491,4,ROSEDALE,13492,11, ,2,5700,1235,1950, -  
71492,4,ROSEDALE,13494,62, ,2,4121, -  ,2016,753000
71494,4,ROSEDALE,13494,65, ,2,5400,2303,1935,660000
71495,4,ROSEDALE,13495,59, ,2,3600,2000,1945,700000
71496,4,ROSEDALE,13496,20, ,2,4000,2000,1955,465000
71498,4,ROSEDALE,13500,96, ,2,4000,2000,1950,645000
71499,4,ROSEDALE,13506,203, ,2,2688,2208,1960,180000
71500,4,ROSEDALE,13509,21, ,2,3000,1738,1997,570000
71501,4,ROSEDALE,13509,47, ,2,4000,2340,1988,685000
71503,4,ROSEDALE,13510,3, ,2,3000,988,1950,187000
71504,4,ROSEDALE,13510,4, ,2,4000,1671,1925,1000
71505,4,ROSEDALE,13510,4, ,2,4000,1671,1925,629463
71506,4,ROSEDALE,13512,25, ,2,3000,2322,1996,635000
71507,4,ROSEDALE,13538,169, ,2,4536,2679,1950,425000
71509,4,ROSEDALE,13539,52, ,2,3000,1800,2004, -  
71511,4,ROSEDALE,13541,38, ,2,3900,1358,1925,330000
71512,4,ROSEDALE,13541,113, ,2,5155,1328,1950,589000
71513,4,ROSEDALE,13543,26, ,2,3000,1554,1925,400000
71516,4,ROSEDALE,13548,74, ,2,3000,1624,1925,525000
71517,4,ROSEDALE,13551,19, ,2,3000,1672,1930,515000
71519,4,ROSEDALE,13552,48, ,2,3000,1624,1925,180000
71520,4,ROSEDALE,13553,31, ,2,4000,1624,1930,290000
71521,4,ROSEDALE,13555,33, ,2,3000,1656,1930, -  
71525,4,ROSEDALE,13567,60, ,2,4000,1644,1920, -  
71526,4,ROSEDALE,13567,60, ,2,4000,1644,1920,588000
71527,4,ROSEDALE,13567,73, ,2,3000,1596,1920,404586
71528,4,ROSEDALE,13568,24, ,2,3000,1624,1928,317000
71529,4,ROSEDALE,13569,41, ,2,3000,1596,1940,100
71530,4,ROSEDALE,13569,60, ,2,3000,1596,1940, -  
71531,4,ROSEDALE,13572,82, ,2,3000,2134,2007,575000
71533,4,ROSEDALE,13573,43, ,2,4000,974,1945,790000
71534,4,ROSEDALE,13576,9, ,2,4200,2508,1950, -  
71535,4,ROSEDALE,13576,26, ,2,4000,2430,1970, -  
71536,4,ROSEDALE,13577,57, ,2,4500,2400,1970,525000
71537,4,ROSEDALE,13580,37, ,2,3600,2937,1955,675000
71538,4,ROSEDALE,13589,71, ,2,3283,1984,2003, -  
71539,4,ROSEDALE,13597,35, ,2,4504,2422,2014,725000
71541,4,ROSEDALE,13603,58, ,2,2500,1360,2007,450000
71543,4,ROSEDALE,13607,1, ,2,5000,1987,1920,572000
71544,4,ROSEDALE,13613,48, ,2,5000,1310,1925,535000
71545,4,ROSEDALE,13616,5, ,2,6250,1235,1955, -  
71546,4,ROSEDALE,13620,37, ,2,4000,2454,1945, -  
71547,4,ROSEDALE,13622,1, ,2,6215,2574,1925,250000
71548,4,ROSEDALE,13625,12, ,2,2500,1664,1925,450000
71549,4,ROSEDALE,13625,49, ,2,1775,1440,1955,420000
71550,4,ROSEDALE,13626,30, ,2,4984,2050,2002,162500
71552,4,ROSEDALE,13629,6, ,2,2886,1235,1950,507631
71553,4,ROSEDALE,13630,7, ,2,4107,2300,1995, -  
71554,4,ROSEDALE,13636,30, ,2,4095,1836,1957,750000
71555,4,ROSEDALE,13638,30, ,2,2205,1584,2006,655000
71556,4,ROSEDALE,13641,38, ,2,3300,1880,1965, -  
71557,4,ROSEDALE,13643,57, ,2,4000,2750,1960,740000
71558,4,ROSEDALE,13644,46, ,2,4000,2750,1960, -  
71559,4,ROSEDALE,13646,11, ,2,4000,2420,1960,600392
71561,4,ROSEDALE,13652,37, ,2,3500,2937,1960,780000
71562,4,ROSEDALE,13654,44, ,2,3420,2350,1970,742500
71564,4,ROSEDALE,13660,9, ,2,2600,1880,1960,490000
71565,4,ROSEDALE,13661,40, ,2,3640,2200,2016,775000
71566,4,ROSEDALE,13663,38, ,2,2990,2794,1925,594000
71567,4,ROSEDALE,13664,8, ,2,2925,2024,2004, -  
71569,4,ROSEDALE,13664,30, ,2,2500,1800,1965,375000
71570,4,ROSEDALE,13664,48, ,2,3863,2248,1989,740000
71571,4,ROSEDALE,13665,109, ,2,5793,2640,1980,645000
71572,4,ROSEDALE,13666,65, ,2,5000,2368,2003,720000
71573,4,ROSEDALE,13666,76, ,2,3500,2162,1999, -  
71574,4,ROSEDALE,13667,7, ,2,2430,1760,1960,486000
71575,4,ROSEDALE,13667,8, ,2,2430,1760,1960,550000
71576,4,ROSEDALE,13669,9, ,2,2583,1880,1960,635000
71577,4,ROSEDALE,13669,43, ,2,2975,2163,1960,275000
71579,4,ROSEDALE,13672,44, ,2,5000,2250,1965,690000
71580,4,ROSEDALE,13676,21, ,2,2900,1680,1950, -  
71582,4,ROSEDALE,13676,73, ,2,2600,1680,1950,473500
71583,4,ROSEDALE,13677,27, ,2,2900,1956,1960, -  
71584,4,ROSEDALE,13677,60, ,2,2500,1880,1960,350000
71585,4,ROSEDALE,13678,13, ,2,2500,1880,1960,488250
71587,4,ROSEDALE,13682,46, ,2,7325,2280,1960,240000
71588,4,ROSEDALE,13683,21, ,2,3542,2875,1965,718000
71589,4,ROSEDALE,13683,25, ,2,3542,2365,1965,345000
71590,4,ROSEDALE,13684,40, ,2,4067,1800,1950,699000
71591,4,ROSEDALE,13688,131, ,2,4000,1648,1925,405000
71592,4,ROSEDALE,13689,48, ,2,3500,2568,2002,650000
71593,4,ROSEDALE,13690,48, ,2,4000,2444,1960,243000
71594,4,ROSEDALE,13690,48, ,2,4000,2444,1960, -  
71595,4,ROSEDALE,13690,77, ,2,3960,2444,1960, -  
71596,4,ROSEDALE,13693,6, ,2,1993,1764,2007, -  
71597,4,ROSEDALE,13694,27, ,2,2230,2208,1996,695000
71598,4,ROSEDALE,13694,27, ,2,2230,2208,1996, -  
71599,4,ROSEDALE,13694,27, ,2,2230,2208,1996, -  
71600,4,ROSEDALE,13694,27, ,2,2230,2208,1996,375000
71601,4,ROSEDALE,13694,31, ,2,2230,2208,1996,650000
71603,4,ROSEDALE,13698,34, ,2,3003,2162,1960,455000
71604,4,ROSEDALE,13698,75, ,2,5200,2712,1960,750000
71605,4,ROSEDALE,13699,10, ,2,3100,3250,1970,695000
71606,4,ROSEDALE,13704,45, ,2,2835,2025,1970,546131
71607,4,ROSEDALE,13705,18, ,2,4000,1410,1930,755000
71608,4,ROSEDALE,13705,30, ,2,3600,1720,1965, -  
71609,4,ROSEDALE,13706,17, ,2,4000,2444,1960, -  
71610,4,ROSEDALE,13708,27, ,2,3872,3091,1960,685000
71611,4,ROSEDALE,13708,48, ,2,4000,3217,1955, -  
71612,4,ROSEDALE,13710,13, ,2,4000,2300,2007,679000
71613,4,ROSEDALE,13710,47, ,2,3000,1500,1987,81600
71614,4,ROSEDALE,13711,5, ,2,3737,2316,1960,695000
71616,4,ROSEDALE,13712,56, ,2,3724,2200,1990,765000
71617,4,ROSEDALE,13712,56, ,2,3724,2200,1990,265000
71618,4,ROSEDALE,13712,85, ,2,3784,1443,1955,620000
71619,4,ROSEDALE,13712,94, ,2,4080,3375,1955,440000
71620,4,ROSEDALE,13717,40, ,2,4000,2200,1955,512703
71621,4,ROSEDALE,13719,5, ,2,4000,1025,1960,780000
71622,4,ROSEDALE,13720,55, ,2,3000,2024,1960,558000
71624,4,ROSEDALE,13720,62, ,2,3000,2024,1960, -  
71625,4,ROSEDALE,13726,70, ,2,2895,1720,2007,647900
71626,4,ROSEDALE,13728,17, ,2,4000,2232,1960,654000
71627,4,ROSEDALE,13729,40, ,2,4033,2340,1950, -  
71628,4,ROSEDALE,13729,41, ,2,4033,2340,1950,595000
71629,4,ROSEDALE,13729,41, ,2,4033,2340,1950,440000
71630,4,ROSEDALE,13729,62, ,2,4360,2200,1930,639000
71631,4,ROSEDALE,13729,67, ,2,4000,2538,1987, -  
71632,4,ROSEDALE,13729,67, ,2,4000,2538,1987,475000
71633,4,ROSEDALE,13737,52, ,2,3780,2359,1930,595000
71635,4,ROSEDALE,13741,58, ,2,3059,2300,1955,709000
71636,4,ROSEDALE,13742,6, ,2,3051,2695,1950,520000
71637,4,ROSEDALE,13742,50, ,2,2700,966,1950,410000
71638,4,ROSEDALE,13744,10, ,2,4000,2386,1955,461250
71639,4,ROSEDALE,13744,18, ,2,4000,2249,1955, -  
71640,4,ROSEDALE,13744,49, ,2,4000,2352,1955, -  
71641,4,ROSEDALE,13745,18, ,2,4000,1201,1950,499990
71642,4,ROSEDALE,13747,14, ,2,4000,2400,1950,772000
71643,4,ROSEDALE,13747,28, ,2,4000,1060,1950,765000
71644,4,ROSEDALE,13747,32, ,2,4000,1360,1950,759000
71645,4,ROSEDALE,13769,6, ,2,4200,2100,1960,525000
71646,4,ROSEDALE,13769,8, ,2,4200,2100,1960, -  
71647,4,ROSEDALE,13769,28, ,2,4000,2300,1960, -  
71648,4,ROSEDALE,13769,70, ,2,4840,2580,1950,804167
71649,4,ROSEDALE,13769,82, ,2,4000,2350,1950,575000
71650,4,ROSEDALE,12981,135, ,3,4000,3713,1920, -  
71651,4,ROSEDALE,13458,21, ,3,3888,2288,1965,500000
71652,4,ROSEDALE,13471,2, ,3,4342,3150,1965,700000
71653,4,ROSEDALE,13544,27, ,3,3000,1688,1925,480000
71654,4,ROSEDALE,13552,71, ,3,3000,1640,1925,550000
71656,4,ROSEDALE,13595,33, ,3,4054,2520,1960, -  
71657,4,ROSEDALE,13627,14, ,3,3766,2090,1986,100
71659,4,ROSEDALE,13669,50, ,3,2975,2324,1960,745000
71662,4,ROSEDALE,13682,1017, ,1, -  , -  ,0,390000
71663,4,ROSEDALE,13212,39, ,0,1064, -  ,0,445000
71664,4,ROSEDALE,13212,54, ,0,100, -  ,0, -  
71666,4,ROSEDALE,13468,15, ,0,2000, -  ,0, -  
71667,4,ROSEDALE,13609,34, ,0,5000, -  ,0, -  
71668,4,ROSEDALE,13609,38, ,0,5000, -  ,0, -  
71669,4,ROSEDALE,13737,11, ,0,10170, -  ,0,10000
71670,4,ROSEDALE,13737,50, ,0,1260, -  ,0,1000
71671,4,ROSEDALE,13750,301, ,0,11200, -  ,0, -  
71672,4,ROSEDALE,13207,28, ,1,3855,1340,1957, -  
71673,4,ROSEDALE,13255,1, ,4,1535,4733,1934, -  
71674,4,ROSEDALE,13255,9, ,7,7500,5700,1931,1450000
71675,4,ROSEDALE,13256,10, ,3,4602,5456,1920,875000
71676,4,ROSEDALE,13263,20, ,1,6908,3800,1957, -  
71677,4,ROSEDALE,13263,38, ,2,2079,2140,1925,600000
71678,4,ROSEDALE,13503,4, ,2,1089,1920,1933, -  
71681,4,ROSEDALE,13263,24, ,1,3257,1120,1931, -  
71682,4,ROSEDALE,13436,28, ,0,4940, -  ,0,240000
71683,4,ROSEDALE,13621,9, ,0,5000, -  ,0, -  
71684,4,SO. JAMAICA-BAISLEY PARK,11970,15, ,1,2000,896,1920,190000
71685,4,SO. JAMAICA-BAISLEY PARK,11970,138, ,1,2300,1224,1955,171000
71686,4,SO. JAMAICA-BAISLEY PARK,11973,40, ,1,2000,1120,1950,370000
71687,4,SO. JAMAICA-BAISLEY PARK,11974,19, ,1,2000,1120,1920,320402
71688,4,SO. JAMAICA-BAISLEY PARK,11974,28, ,1,2000,1120,1920,444000
71689,4,SO. JAMAICA-BAISLEY PARK,11975,20, ,1,2500,1536,1920,285000
71690,4,SO. JAMAICA-BAISLEY PARK,11975,42, ,1,1400,868,1925,325000
71692,4,SO. JAMAICA-BAISLEY PARK,11975,53, ,1,1408,868,1925,270000
71693,4,SO. JAMAICA-BAISLEY PARK,11975,63, ,1,1408,1068,1925,377000
71694,4,SO. JAMAICA-BAISLEY PARK,11975,63, ,1,1408,1068,1925,140500
71695,4,SO. JAMAICA-BAISLEY PARK,11975,63, ,1,1408,1068,1925, -  
71696,4,SO. JAMAICA-BAISLEY PARK,11976,30, ,1,2000,896,1925, -  
71697,4,SO. JAMAICA-BAISLEY PARK,11976,54, ,1,1600,928,1930,370000
71698,4,SO. JAMAICA-BAISLEY PARK,11976,60, ,1,1600,928,1930,250000
71702,4,SO. JAMAICA-BAISLEY PARK,11977,50, ,1,2000,896,1925,335000
71703,4,SO. JAMAICA-BAISLEY PARK,11977,54, ,1,2000,896,1925,200000
71704,4,SO. JAMAICA-BAISLEY PARK,11978,12, ,1,2000,784,1930,1000
71705,4,SO. JAMAICA-BAISLEY PARK,11978,21, ,1,2000,1106,1930,446160
71706,4,SO. JAMAICA-BAISLEY PARK,11979,9, ,1,4000,891,1920,860000
71709,4,SO. JAMAICA-BAISLEY PARK,11979,45, ,1,2000,914,1915,367500
71710,4,SO. JAMAICA-BAISLEY PARK,11979,46, ,1,2000,914,1915,320000
71711,4,SO. JAMAICA-BAISLEY PARK,11979,53, ,1,2000,914,1915,272500
71712,4,SO. JAMAICA-BAISLEY PARK,11980,48, ,1,2358,1273,1925,185000
71713,4,SO. JAMAICA-BAISLEY PARK,11987,43, ,1,3000,1120,1955,290000
71714,4,SO. JAMAICA-BAISLEY PARK,11987,52, ,1,5000,1120,1955, -  
71718,4,SO. JAMAICA-BAISLEY PARK,11992,99, ,1,2300,1088,1920,420000
71719,4,SO. JAMAICA-BAISLEY PARK,11993,29, ,1,2500,1584,1920,430000
71721,4,SO. JAMAICA-BAISLEY PARK,11996,122, ,1,3186,1282,1920, -  
71722,4,SO. JAMAICA-BAISLEY PARK,11997,283, ,1,2280,1277,1920, -  
71723,4,SO. JAMAICA-BAISLEY PARK,11998,80, ,1,2028,952,1930,420000
71726,4,SO. JAMAICA-BAISLEY PARK,11999,16, ,1,1995,966,1930,465000
71727,4,SO. JAMAICA-BAISLEY PARK,11999,16, ,1,1995,966,1930,200000
71728,4,SO. JAMAICA-BAISLEY PARK,11999,16, ,1,1995,966,1930, -  
71729,4,SO. JAMAICA-BAISLEY PARK,12000,45, ,1,2185,1152,1920,480000
71730,4,SO. JAMAICA-BAISLEY PARK,12000,45, ,1,2185,1152,1920,290000
71731,4,SO. JAMAICA-BAISLEY PARK,12002,86, ,1,4000,1020,1945,790000
71732,4,SO. JAMAICA-BAISLEY PARK,12004,264, ,1,2400,1520,1950,435000
71733,4,SO. JAMAICA-BAISLEY PARK,12005,15, ,1,4000,1120,1920,367500
71734,4,SO. JAMAICA-BAISLEY PARK,12005,27, ,1,2000,1120,1920, -  
71735,4,SO. JAMAICA-BAISLEY PARK,12006,12, ,1,2300,1576,1930,175000
71737,4,SO. JAMAICA-BAISLEY PARK,12007,234, ,1,2300,1280,1935,499999
71738,4,SO. JAMAICA-BAISLEY PARK,12007,264, ,1,1800,1248,1925,380000
71739,4,SO. JAMAICA-BAISLEY PARK,12007,280, ,1,2000,1170,1920,400000
71740,4,SO. JAMAICA-BAISLEY PARK,12008,46, ,1,2250,1360,1920,225615
71741,4,SO. JAMAICA-BAISLEY PARK,12008,57, ,1,1800,1170,1930, -  
71744,4,SO. JAMAICA-BAISLEY PARK,12011,18, ,1,2375,1040,1930,250000
71745,4,SO. JAMAICA-BAISLEY PARK,12011,23, ,1,2375,1303,1930,150000
71746,4,SO. JAMAICA-BAISLEY PARK,12011,27, ,1,2500,1376,1930,283000
71747,4,SO. JAMAICA-BAISLEY PARK,12012,41, ,1,2500,1184,1930,378200
71748,4,SO. JAMAICA-BAISLEY PARK,12013,15, ,1,2500,1101,1930,460000
71749,4,SO. JAMAICA-BAISLEY PARK,12013,15, ,1,2500,1101,1930, -  
71750,4,SO. JAMAICA-BAISLEY PARK,12013,37, ,1,5000,1249,1930, -  
71751,4,SO. JAMAICA-BAISLEY PARK,12013,139, ,1,2805,1008,1960, -  
71752,4,SO. JAMAICA-BAISLEY PARK,12014,9, ,1,2454,855,1920,460000
71753,4,SO. JAMAICA-BAISLEY PARK,12014,9, ,1,2454,855,1920,235000
71754,4,SO. JAMAICA-BAISLEY PARK,12014,13, ,1,3960,1364,1920,370000
71755,4,SO. JAMAICA-BAISLEY PARK,12014,19, ,1,1976,840,1920, -  
71756,4,SO. JAMAICA-BAISLEY PARK,12014,30, ,1,1976,952,1920,225000
71757,4,SO. JAMAICA-BAISLEY PARK,12015,81, ,1,2167,876,1925,429300
71758,4,SO. JAMAICA-BAISLEY PARK,12015,83, ,1,2079,860,1925, -  
71759,4,SO. JAMAICA-BAISLEY PARK,12015,92, ,1,1600,876,1925,380000
71760,4,SO. JAMAICA-BAISLEY PARK,12015,167, ,1,1945,1216,1940, -  
71761,4,SO. JAMAICA-BAISLEY PARK,12015,313, ,1,1610,1500,1925,310000
71762,4,SO. JAMAICA-BAISLEY PARK,12016,56, ,1,1400,960,1930,440000
71763,4,SO. JAMAICA-BAISLEY PARK,12018,40, ,1,4000,960,1945, -  
71764,4,SO. JAMAICA-BAISLEY PARK,12019,7, ,1,2500,1200,1930,125000
71765,4,SO. JAMAICA-BAISLEY PARK,12020,4, ,1,2279,1094,1950,375500
71767,4,SO. JAMAICA-BAISLEY PARK,12021,36, ,1,2400,1432,1930,483000
71768,4,SO. JAMAICA-BAISLEY PARK,12021,36, ,1,2400,1432,1930,275000
71769,4,SO. JAMAICA-BAISLEY PARK,12022,45, ,1,4140,1264,1930,220000
71770,4,SO. JAMAICA-BAISLEY PARK,12022,48, ,1,4140,1264,1930, -  
71771,4,SO. JAMAICA-BAISLEY PARK,12024,111, ,1,3000,1264,1925,10
71772,4,SO. JAMAICA-BAISLEY PARK,12024,125, ,1,2000,1216,1935,225000
71773,4,SO. JAMAICA-BAISLEY PARK,12024,135, ,1,2000,1216,1935, -  
71774,4,SO. JAMAICA-BAISLEY PARK,12025,58, ,2,1958,1872,1930,300000
71775,4,SO. JAMAICA-BAISLEY PARK,12025,65, ,1,2000,1248,1930,285000
71776,4,SO. JAMAICA-BAISLEY PARK,12025,65, ,1,2000,1248,1930,310000
71777,4,SO. JAMAICA-BAISLEY PARK,12025,100, ,1,2000,1200,1930,240000
71778,4,SO. JAMAICA-BAISLEY PARK,12025,105, ,1,2000,1248,1930,280000
71779,4,SO. JAMAICA-BAISLEY PARK,12026,58, ,1,2000,966,1925,362000
71782,4,SO. JAMAICA-BAISLEY PARK,12026,65, ,1,2000,966,1925,264153
71783,4,SO. JAMAICA-BAISLEY PARK,12026,70, ,1,2400,1088,1925,399000
71784,4,SO. JAMAICA-BAISLEY PARK,12027,47, ,1,2000,882,1925,405000
