,company,dropoff_census_tract,dropoff_centroid_latitude,dropoff_centroid_location,dropoff_centroid_longitude,dropoff_community_area,extras,fare,payment_type,pickup_census_tract,pickup_centroid_latitude,pickup_centroid_location,pickup_centroid_longitude,pickup_community_area,taxi_id,tips,tolls,trip_end_timestamp,trip_id,trip_miles,trip_seconds,trip_start_timestamp,trip_total,PickupHour,PickupMin,PickupTime
832,Choice Taxi Association,17031070200,41.92907766,"{'type': 'Point', 'coordinates': [-87.6462934762, 41.9290776551]}",-87.64629348,7,2,18.5,Credit Card,17031281900,41.87925508,"{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}",-87.642649,28,dff52b318380d1870e4fa113fbdf19ba3c85e23a9b2d26331c2ccf57070ffde66b8a42fd51a0752c25f22d548bb76c25261b2750c99dc7452dcf3e3e2657701f,4.1,0,2017-07-07T19:00:00.000,eca5eba519951fea0ba8ef4e00064d64eecbebb7,5.1,1740,2017-07-07T18:30:00.000,24.6,,,
833,,17031061902,41.94315509,"{'type': 'Point', 'coordinates': [-87.640698076, 41.9431550855]}",-87.64069808,6,0,15.5,Credit Card,17031081800,41.89321636,"{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}",-87.63784421,8,957f9f38a64b3f69b922bebf7d0db47967c6dfedf59036aabd32fd62dad8fdac5b8f45debf8ff03c828ea3aefe3cbc8e3b33f16c51b9ecd9442b12da1d73134d,3.1,0,2017-07-07T18:45:00.000,ecb1d1dd955eea243a9ba60b456e04f109fa8939,4.7,960,2017-07-07T18:30:00.000,19.1,,,
834,Taxi Affiliation Services,17031280100,41.88530002,"{'type': 'Point', 'coordinates': [-87.6428084655, 41.8853000224]}",-87.64280847,28,0,11,Cash,17031081403,41.89092203,"{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}",-87.61886836,8,519324bbc26a62489bfa3f3d64b74a0e62c7e455ef266ba64cdff5e2dd17e9c7c9ac86400abfc5a5a037774eb397d957d06124897e62827c81175fe9cb6fc663,0,0,2017-07-07T19:00:00.000,edf1bc7da71473c65fd98c136758c13d18cd55e1,1.9,1140,2017-07-07T18:30:00.000,11,,,
835,Taxi Affiliation Services,17031842300,41.89830587,"{'type': 'Point', 'coordinates': [-87.6536139825, 41.8983058696]}",-87.65361398,24,1,10.25,Cash,17031081201,41.89915561,"{'type': 'Point', 'coordinates': [-87.6262105324, 41.8991556134]}",-87.62621053,8,34aa09b3564826d90659cb36644d716cc56be930c2f294d1f919fe233b800304ece1bccda74aaabcb7b42184670027dff613ac4fa2885bfdb957a2fe4a298028,0,0,2017-07-07T18:45:00.000,edfe74a029aeb06f76350975361699fc2023734f,1.5,1080,2017-07-07T18:30:00.000,11.25,,,
836,Northwest Management LLC,,41.96581197,"{'type': 'Point', 'coordinates': [-87.6558787862, 41.96581197]}",-87.65587879,3,0,14.5,Cash,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,0439fb286bb3ee6c70870d2638535ca64734ed034c2d4443c7afea13fd99f05670ac8d8bdd67db758519b3e378213bf8977a99788ba923070f317b96d2549def,0,0,2017-07-07T18:45:00.000,ee35816c03d0fc1ba75bc93628bd09afe3438d33,4.7,540,2017-07-07T18:30:00.000,14.5,,,
837,,,41.90120699,"{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}",-87.67635599,24,4.5,13.5,Cash,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,8abc7af60f163d05f5202eacbab892f7b2c5d2d4b3ebba08f8dad4f6b34c3f166de2865b20c7305f46ca5035e69f60f164afe6461e6048a4e90f5b2e3d9fad7f,0,0,2017-07-07T18:45:00.000,ee5bab3a76cf884a017120b0ea61e39124b38bb8,3.2,1235,2017-07-07T18:30:00.000,18,,,
838,Taxi Affiliation Services,,42.00962288,"{'type': 'Point', 'coordinates': [-87.6701668569, 42.0096228806]}",-87.67016686,1,0,30.75,Credit Card,,41.87886558,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",-87.62519214,32,55284a1a2f57ef8c8b5b419ebc488e397702ab52f0b867098631fd1882d830e7b61c6fd10211c96f7e251fd38ffb5955f8d8725214787b5b17e038e0f0dbad48,7.65,0,2017-07-07T19:00:00.000,efef0cf475b135e8638060ed246d280b02955b41,10.7,2040,2017-07-07T18:30:00.000,38.4,,,
839,Chicago Medallion Leasing INC,,41.90120699,"{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}",-87.67635599,24,21,3.25,Credit Card,,41.9442266,"{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}",-87.65599818,6,a62c69900a839836b3a663a20124f35e40a4b825bf0dae596af65e16fb3c569574db86ae50d38782c77003a6a07da82c3d150eaf30de9feadbad6c37edff63da,4.85,0,2017-07-07T19:15:00.000,f117d564738113061b0ac529f9739c88dd49e7b9,4.1,3240,2017-07-07T18:30:00.000,29.1,,,
840,,,41.87400538,"{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}",-87.66351755,28,2,8.25,Credit Card,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,866cc00237dc2675dba272ee5a1b4095cce340183a7056b0462c1b599fd2627a6e2d2b1bca81be9f42a80e10375d2c9a116d89f19593a5f12cdd8de62d463ce7,2,0,2017-07-07T18:30:00.000,f163776d5d032a92e33aa9da51a02a9dca5d95dc,1.7,540,2017-07-07T18:30:00.000,12.75,,,
841,Choice Taxi Association,17031243500,41.89265811,"{'type': 'Point', 'coordinates': [-87.6525344838, 41.8926581076]}",-87.65253448,24,0,9.75,Credit Card,17031081300,41.89833179,"{'type': 'Point', 'coordinates': [-87.6207628651, 41.8983317935]}",-87.62076287,8,f6ea1f58e87fd583890861ab62c8f06f47dd09f494e80176213469293049fbff7f78ed805edba4b977aec3ecd2c6ff4130ad4ad05caf0093103932a4bd4328b6,3,0,2017-07-07T18:45:00.000,f1decad160fd16a5dc5c4b6653f31823a0121e8a,2,900,2017-07-07T18:30:00.000,12.75,,,
842,,,41.94779159,"{'type': 'Point', 'coordinates': [-87.6838349425, 41.9477915865]}",-87.68383494,5,1,21,Cash,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,4364f0c1355b9baf32e22c09883a7f4693a475d4a6bc9c34dd765a5ae5318c56f237529eb5cc96e1451a5696e7c43fbc2189181e1e2f19db990bef4789d56643,0,0,2017-07-07T18:45:00.000,f3a193ade52e8b5484300326a7445052d6b1cc35,6.9,1200,2017-07-07T18:30:00.000,22,,,
843,Chicago Medallion Management,17031081600,41.89207264,"{'type': 'Point', 'coordinates': [-87.6288741572, 41.8920726347]}",-87.62887416,8,0,10.5,Cash,17031839100,41.88099447,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",-87.63274649,32,bfb475f4a76c3e342b036dd009870195b42ad79397d5ef338796689439ef80646e7a6248f644728ee6438b41e3bf780c84f0649b2e1af5d51b13f7eea61c3455,0,0,2017-07-07T19:00:00.000,f4492d7b6f45974eb5defc196c8901f1ed511a46,1.1,1200,2017-07-07T18:30:00.000,10.5,,,
844,Top Cab Affiliation,,41.87886558,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",-87.62519214,32,1,21,Credit Card,,41.79409025,"{'type': 'Point', 'coordinates': [-87.592310855, 41.794090253]}",-87.59231086,41,4a714a284c247bbdfcdf91af7cda917317fc22d0bed97de4acc226c85a8b2f9e130bbf20e08554983cdf5a03e873423f39421b1d0d835a78e2c126c81526cafd,4.4,0,2017-07-07T19:00:00.000,f4f5ad403f70e68f00ba8eb630559fa3780599f8,6.8,1080,2017-07-07T18:30:00.000,26.4,,,
845,Chicago Medallion Management,17031081403,41.89092203,"{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}",-87.61886836,8,4,51.25,Credit Card,17031980000,41.97907082,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",-87.90303966,76,2e4962171fa7f8ba6a8f6affdc5505f5062f39bad456d2380ed0c60c42c2a477de52ad90f2c35e80c2812732abb23b1ec81d1416a14c527dac7f1740faa7e747,12,0,2017-07-07T20:00:00.000,f5f77a3b08d6fb8387c68d7817452b0253257726,17.8,5100,2017-07-07T18:30:00.000,67.25,,,
846,,17031062100,41.94269184,"{'type': 'Point', 'coordinates': [-87.6517705068, 41.9426918444]}",-87.65177051,6,1.5,17.75,Cash,17031081800,41.89321636,"{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}",-87.63784421,8,f6d1b6c930d62f6d8cbbd8f86a593ff057408c82f764744a7a38ee63957a74b84eaeea80224ea3a0021ba1572323a282530b0659b5e1ce48d04939eacb504060,0,0,2017-07-07T18:45:00.000,f73216c602a69ad278583b30ad56412b10da5e79,5.35,1325,2017-07-07T18:30:00.000,19.25,,,
847,,,41.90120699,"{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}",-87.67635599,24,1.5,13.75,Credit Card,,41.87886558,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",-87.62519214,32,3b295120b1558a64a307f977d42c37a1aa7aaee18718061d9ec37711c5587e7c1fbc04855f6eefe12b0ff1cb80824adcde4da9f640d53c148d0c71111e06241f,2,0,2017-07-07T18:45:00.000,f89a1b88c4413df143d16c4192ab7c11d4e78d7f,3.5,1200,2017-07-07T18:30:00.000,17.75,,,
848,,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,0,12.75,Cash,,41.92268628,"{'type': 'Point', 'coordinates': [-87.6494887289, 41.9226862843]}",-87.64948873,7,5b6f94c45bfe0d762897924354b656ba1fe7653f8432b8a5ede5c5bc83e7ab3b262454abb582997c2d48299cf86494d39785fed92772609843a246a0feb78d15,0,0,2017-07-07T18:45:00.000,f959466e1e8ca9f5b54e6def2f5776b141035831,2.99,1195,2017-07-07T18:30:00.000,12.75,,,
849,,17031839100,41.88099447,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",-87.63274649,32,0,9.25,Credit Card,17031081401,41.89503345,"{'type': 'Point', 'coordinates': [-87.6197106717, 41.8950334495]}",-87.61971067,8,f71223a469d78a2f65a090adc9d4fb5ae08dfc6694c65046888685e3d850c9e10d9393dc23eab58ce250ab6fd661d74d3879856e07cc7837cc2ec04b75599604,2,0,2017-07-07T18:30:00.000,f97be7505386ea40ba97e5aacb42fa6b547eb683,1.8,720,2017-07-07T18:30:00.000,11.75,,,
850,Northwest Management LLC,17031833100,41.87906699,"{'type': 'Point', 'coordinates': [-87.657005027, 41.8790669938]}",-87.65700503,28,0,7.5,Credit Card,17031281900,41.87925508,"{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}",-87.642649,28,ad96e1f639eeef88c0fed109f6efe4edcee99185000c5b66be6d652ec93dba209e588a866885afef558a85b4a3094701f745540d94a902fb5967f4b2b82432a1,2,0,2017-07-07T18:30:00.000,fb2e7efee04cdb90b5a564df006746e6e1626ef6,1.1,660,2017-07-07T18:30:00.000,9.5,,,
851,,17031081800,41.89321636,"{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}",-87.63784421,8,1,8,Credit Card,17031281900,41.87925508,"{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}",-87.642649,28,9b8fd47e36755a13d9c7553f907090286f69b3604209bad45c6365ee11258e41df02e173e81727c6b5548554891888733ad570b8cfbd8ec25f38d59edf9bc9b4,2,0,2017-07-07T18:45:00.000,fc88696c360a6650b9e687fec672ab074da1444b,1.58,591,2017-07-07T18:30:00.000,11.5,,,
852,Northwest Management LLC,17031839100,41.88099447,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",-87.63274649,32,0,9.5,Cash,17031081700,41.89204214,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}",-87.63186395,8,01dfe8a384fbd91738442964e75490717ec9d58525511d1ea55d1783bb345b02418ee40cfa0d3c651630957a8d9fc665f4011898f3609f65526e0d72ce37cb0c,0,0,2017-07-07T18:45:00.000,fd6f7ab3b08ad9539ca66f9437db609f14fed5dc,1.2,1020,2017-07-07T18:30:00.000,9.5,,,
853,,17031081800,41.89321636,"{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}",-87.63784421,8,4,45.25,Credit Card,17031980000,41.97907082,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",-87.90303966,76,3edc81306ba7ed5c0167a522b414bdb704481b6893614b553446b07952539d5ee43bd5254a320db72348eda34a8d7a33a9c36075824c13e88f2f28e131655183,12.44,0,2017-07-07T19:30:00.000,fe9e5faf6500ebbd482066e0f796f3d3e4532ff2,17.31,3305,2017-07-07T18:30:00.000,62.19,,,
854,KOAM Taxi Association,,41.9442266,"{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}",-87.65599818,6,0,9.25,Credit Card,,41.9442266,"{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}",-87.65599818,6,248103cdd73487ab06014ae0c4bb8dea2cca9402efe07637b743e8cd6689ada44c8d8cbb0c550633dc2ffaa4bc15808699e451430a7052849c24366adf5c2c96,1,0,2017-07-07T18:45:00.000,feb149859396e010f4470ecf2954fdc1d1af3582,1.5,960,2017-07-07T18:30:00.000,10.25,,,
855,,17031071100,41.92177819,"{'type': 'Point', 'coordinates': [-87.6510618838, 41.9217781876]}",-87.65106188,7,1,10,Cash,17031062000,41.94257719,"{'type': 'Point', 'coordinates': [-87.6470785093, 41.942577185]}",-87.64707851,6,6cf92a358750dd211c7d4338426b4fb1ee6178ac7cf522e559db831cab4ef9fc6c1465a933b108a0893f370d71510616105fb7929f500fff4910e611ca999163,0,0,2017-07-07T19:00:00.000,211c4f79d0e002d98ecd0a26f636de3a2d846435,1.57,854,2017-07-07T18:45:00.000,11,,,
856,,,41.9867118,"{'type': 'Point', 'coordinates': [-87.6634164054, 41.9867117999]}",-87.66341641,77,0,7.5,Cash,,41.9867118,"{'type': 'Point', 'coordinates': [-87.6634164054, 41.9867117999]}",-87.66341641,77,9a03b73c5ab73cff888abb6ee2eb598352e4168671bd7c69bf5c5091bc7e9f1a89a5b405bbcc40f6933ba07a5f4d42c12121c679d8080df78b51448e69f08624,0,0,2017-07-07T19:00:00.000,2207099c2bc2478ae86ac811f85eb0411e1d9e73,1.42,568,2017-07-07T18:45:00.000,7.5,,,
857,,17031080100,41.90752008,"{'type': 'Point', 'coordinates': [-87.6266589003, 41.9075200747]}",-87.6266589,8,0,9.75,Cash,17031080100,41.90752008,"{'type': 'Point', 'coordinates': [-87.6266589003, 41.9075200747]}",-87.6266589,8,8e47be9c3ed64f89ad1ac024b9afd2d4671c477a738843b71d0b2bbf8bc824868d361367ccfbe26a8519554a23445caeeef5dfd0c89517820e78dd185bb96692,0,0,2017-07-07T19:00:00.000,2c88337771effdd1253e5907ca1c520c9d3b9267,1.9,900,2017-07-07T18:45:00.000,9.75,,,
858,Taxi Affiliation Services,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,1,6.75,Cash,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,8c7260861e0560c873f2103ed2f2fdf7135e0099ee9c83a07edcc8604d054d3c6a05f7bb0672cadaf051ab00d6246bc29c3d7cbce571cae9f9907ad83c6c47bb,0,0,2017-07-07T19:00:00.000,3008a1fee6c89038d61fdfd919557d0dd3ec00ee,1.3,420,2017-07-07T18:45:00.000,7.75,,,
859,,17031081403,41.89092203,"{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}",-87.61886836,8,1,8.5,Cash,17031081401,41.89503345,"{'type': 'Point', 'coordinates': [-87.6197106717, 41.8950334495]}",-87.61971067,8,13c0599d1bce4a6239d30c3feeba903749ab197df436dca1fd076d303bc72927f1130b4cc5000b81d016d10b8dc4f933bc2a695a726905975e9fe29705651f32,0,0,2017-07-07T19:00:00.000,013d0f4d40608de68f5ef23fb0860930c22615cc,1.33,780,2017-07-07T18:45:00.000,9.5,,,
860,Top Cab Affiliation,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,0,12,Cash,,41.90120699,"{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}",-87.67635599,24,5d108beafb2954b1afa0b9bb75079d670a0a57e226833cc1031055c314adf9e01ec80265073fbdfdec091d9299b36b1de759b7b33e334f22bd6deb121e7e6589,0,0,2017-07-07T19:00:00.000,02804bd7402e9d458f0f84ed6affe0b6883d5a20,2.1,1080,2017-07-07T18:45:00.000,12,,,
861,,17031071100,41.92177819,"{'type': 'Point', 'coordinates': [-87.6510618838, 41.9217781876]}",-87.65106188,7,1,10,Credit Card,17031081202,41.90278805,"{'type': 'Point', 'coordinates': [-87.6261455896, 41.9027880476]}",-87.62614559,8,89d7c3661ea2a18788208353439abb6d3f252b7c672ba8257c318c2e5fe17d6ad7b8879d78ff5814a3c3b501d09cdd654c4461ce68e266e8815c96a73a94e018,3,0,2017-07-07T19:00:00.000,02e5eefff0d1cf67744104f25893782be3e55bb3,2.4,780,2017-07-07T18:45:00.000,14.5,,,
862,,,41.92268628,"{'type': 'Point', 'coordinates': [-87.6494887289, 41.9226862843]}",-87.64948873,7,0,11.5,Credit Card,,41.9442266,"{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}",-87.65599818,6,19655fd31d40194e47149216a80a50b3122d99b300ff7d0dcf3c0a4d91314d2924b820894b2627f06b6b53d196f6e972784281f28a548c4c59f71b0b30ba9ddf,1.5,0,2017-07-07T19:00:00.000,041ac02336ea17e2f302e4a57210890686a5856e,2.59,1080,2017-07-07T18:45:00.000,13.5,,,
863,,17031839100,41.88099447,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",-87.63274649,32,1,7.5,Cash,17031081403,41.89092203,"{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}",-87.61886836,8,72cd7073f26565b4a99646e795893b87b06e8086ad9a49effef8fc1702e287dd96564c8fbabe8931849ab733eea2381365233d6ef4f8491f385ddddb758d8732,0,0,2017-07-07T19:00:00.000,05efc77f2ea492defe5a7a8c1c8053d0d5df198e,1.32,600,2017-07-07T18:45:00.000,8.5,,,
864,,17031081201,41.89915561,"{'type': 'Point', 'coordinates': [-87.6262105324, 41.8991556134]}",-87.62621053,8,1,9.5,Cash,17031281900,41.87925508,"{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}",-87.642649,28,931a54608fabb16e40bcc5e2ad7a3ad2b32701016b81997fbbfaaae3637d4b997585df3b3895f97dee2ccb7921193b53e57f7ab40522a1ae392b5f7ff97dbf49,0,0,2017-07-07T18:45:00.000,0664a80c89dc1d15b67ba8a6b9ca5a4c1c65d8b6,2.21,678,2017-07-07T18:45:00.000,10.5,,,
865,Northwest Management LLC,17031833000,41.88528132,"{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}",-87.6572332,28,0,9.5,Credit Card,17031841900,41.86790242,"{'type': 'Point', 'coordinates': [-87.6429586652, 41.8679024175]}",-87.64295867,28,eb911feb1b3a4099209e1a44e5db131f675b0d10f8dd000793e30b2b952777bacc1954cc84ccca02d2233c12b8434fc50a1afd11736a0bf6ada5a6d647e8bed3,2,0,2017-07-07T19:00:00.000,0846e70b4b51fb8dc16c9ec93c2d8f38b4ed4f73,1.9,840,2017-07-07T18:45:00.000,11.5,,,
866,Northwest Management LLC,,41.90120699,"{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}",-87.67635599,24,0,11,Credit Card,,41.87886558,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",-87.62519214,32,d3d8cab49bc82d6ea380eb3c13e527b2654879b0df0cd4e7e0c73965802a3e1b4ecc432a0d5506aeb81ff12dce60861f36465f2c7cd6b7c8d280f4609d1916f3,2.2,0,2017-07-07T19:00:00.000,3537003231f632325f6ea1edd4fb7f295ca684ce,2.6,900,2017-07-07T18:45:00.000,13.2,,,
867,,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,1.5,8.75,Cash,,41.87886558,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",-87.62519214,32,359ed4b8910976470614fe922c8e0d5b1472b6b12a1a60bdc22573e45387398db1a7655f3802e6e48c3cd78c6c022e2c414f3f975de0e5594b3a31c7c7fa100b,0,0,2017-07-07T19:00:00.000,092b0d831cb80c9b710f1a0ffacbdb7ea90574d2,1.39,793,2017-07-07T18:45:00.000,10.25,,,
868,Taxi Affiliation Services,17031320400,41.87740612,"{'type': 'Point', 'coordinates': [-87.6219716519, 41.8774061234]}",-87.62197165,32,1,11.5,Cash,17031081403,41.89092203,"{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}",-87.61886836,8,fcf1debe2067f887cdc38e15afff867e00bd1b1bd76e61c23f9cd594c39d76878cddde2020ec7459e5eecefb2146c9a183196aa574ac709a98b9a6c6a8055c00,0,0,2017-07-07T19:00:00.000,09ea7dd45824c08c1e69a5dbfa3a4a58a094aa91,1.1,1380,2017-07-07T18:45:00.000,12.5,,,
869,,17031280100,41.88530002,"{'type': 'Point', 'coordinates': [-87.6428084655, 41.8853000224]}",-87.64280847,28,1,8.25,Credit Card,17031081500,41.89250778,"{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}",-87.62621491,8,9fd0ba6e26651dd453e3bb028864ac7c2cdd7a8236198c99bd4a95ff3b1fb373c9a46dc2f9529f1ebfb0061621d13a158f9394800df68cd4d2c3fa9b73107c06,2,0,2017-07-07T18:45:00.000,0cb84432fd0c1d3611f582b5b2ef1704b7b046b9,1.56,645,2017-07-07T18:45:00.000,11.75,,,
870,Taxi Affiliation Services,17031081201,41.89915561,"{'type': 'Point', 'coordinates': [-87.6262105324, 41.8991556134]}",-87.62621053,8,0,8.5,Credit Card,17031839100,41.88099447,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",-87.63274649,32,dcd0acf4ecca7a5cba7c968cebf6d643a6ca84e1867175de487a0fe92ce506b4a24b634560ca3b0dca1ceef0a91f0e81a98aaf24576f940a1e71ac6f365c5b47,2,0,2017-07-07T18:45:00.000,0cc1839e0837d9205f47094d8903ec43d12d479a,1.8,600,2017-07-07T18:45:00.000,10.5,,,
871,Choice Taxi Association,17031320100,41.88498719,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",-87.62099291,32,0,6.25,Credit Card,17031081401,41.89503345,"{'type': 'Point', 'coordinates': [-87.6197106717, 41.8950334495]}",-87.61971067,8,8edce7ce70dba32066bbc7eed40b32a7602db0ceb6bb1d8312d788301e227531ce2ef21ead3932fd6fb9a1d02a54173009277fef819c9a9064176dddde4a5a58,2,0,2017-07-07T18:45:00.000,0dd8763c9b379e11682b51201f63f90d8c720f00,1.1,300,2017-07-07T18:45:00.000,8.25,,,
872,Choice Taxi Association,17031839100,41.88099447,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",-87.63274649,32,1,9.75,Cash,17031081100,41.9002213,"{'type': 'Point', 'coordinates': [-87.6291051864, 41.9002212967]}",-87.62910519,8,f47ce5a42b6e736badd5a196272f3d6961805248c631d6c137090b0e01626d66a0e22ad065e16c69d77ccc70cef54ab7bedb5c6de4b48c39159b489a0da09db8,0,0,2017-07-07T19:00:00.000,0e21f23ec6068de897babd4f920d32d19d4edded,1.6,960,2017-07-07T18:45:00.000,10.75,,,
873,,17031320400,41.87740612,"{'type': 'Point', 'coordinates': [-87.6219716519, 41.8774061234]}",-87.62197165,32,1.5,6.25,Cash,17031081600,41.89207264,"{'type': 'Point', 'coordinates': [-87.6288741572, 41.8920726347]}",-87.62887416,8,8a8499f6e991a3e9bee922bb11f3ff01dad26d1d5b365a70fd66ffe04c879fca221978ed4ea921efe6e339a58043b5360cfd07268c214771c90100b4712a215b,0,0,2017-07-07T18:45:00.000,0e654ece3f43ee6e4ba2880aa77fefd4ba2a6fd0,1.1,300,2017-07-07T18:45:00.000,7.75,,,
874,Taxi Affiliation Services,17031833100,41.87906699,"{'type': 'Point', 'coordinates': [-87.657005027, 41.8790669938]}",-87.65700503,28,0,6,Credit Card,17031281900,41.87925508,"{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}",-87.642649,28,c68f2db28dd4dfe15ac0fe8625ea64bb8d4d58ae244996b6800e4369c662434397f5ecf90e1ed113199cbfb1b3d924b6075a2ec3e967e8e56f6486f0423024a7,1,0,2017-07-07T18:45:00.000,0f567905c16d1582fde7d03907b852205b6f2fc7,1.1,300,2017-07-07T18:45:00.000,7,,,
875,Northwest Management LLC,17031980000,41.97907082,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",-87.90303966,76,1,45,Credit Card,17031839100,41.88099447,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",-87.63274649,32,713b6274c7d5358988efab5a8110a97aa4a53b3c9df463de6e6642ebdb15b79bb2c8b40579509487bd7586fd7285caeaf3e6941055db28bffb569de451373b9f,9.2,0,2017-07-07T19:30:00.000,103ea18bd68a129ceb4396bbe0f8cee61673e648,18,2700,2017-07-07T18:45:00.000,55.2,,,
876,Choice Taxi Association,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,0,13,Cash,,41.92268628,"{'type': 'Point', 'coordinates': [-87.6494887289, 41.9226862843]}",-87.64948873,7,fc68d8f57ebef02a03efc9ed6c5ebd4488403fa6458091b2b8b02861363e1bb00c38faefdd0efed6578ecb869eea8e2ee3666bd5a7b88074368f98d9debca6e5,0,0,2017-07-07T19:00:00.000,109f572ee8efe1272c6ff1f98221fd04da326963,3.4,1020,2017-07-07T18:45:00.000,13,,,
877,,,41.94779159,"{'type': 'Point', 'coordinates': [-87.6838349425, 41.9477915865]}",-87.68383494,5,5,34.75,Credit Card,,41.98026432,"{'type': 'Point', 'coordinates': [-87.913624596, 41.9802643146]}",-87.9136246,76,a63ecb1af39b43b49c041529edf9352a363e8732107caeead08a7884b3bce57ad6413b012cca7f886059bcce5517103fc09cdf30189c9d2267465d29bc2d60cf,8.05,0,2017-07-07T19:30:00.000,113c3685820ae5ab3feec7a323b26341079d30df,12.17,2321,2017-07-07T18:45:00.000,48.3,,,
878,Choice Taxi Association,17031081700,41.89204214,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}",-87.63186395,8,1,7.25,Cash,17031081402,41.89197151,"{'type': 'Point', 'coordinates': [-87.6129454143, 41.8919715078]}",-87.61294541,8,b14a5aa31a4e5843bf3a6ea4433cc6540165b844ac5bbae6054a8a68e07d9a133716f94c4c902d1b83a330c9a17771246e50b46e280495dc354c9dd4b3941464,0,0,2017-07-07T19:00:00.000,1185a16fbec1ca6992766ef44f0693b8445d59a8,1.4,540,2017-07-07T18:45:00.000,8.25,,,
879,,17031839100,41.88099447,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",-87.63274649,32,2,10,Cash,17031320600,41.87060737,"{'type': 'Point', 'coordinates': [-87.6221729369, 41.8706073724]}",-87.62217294,32,17115662c9dd034ea6956fc43b9be4653b7ada5ee065826939b5cf26dc744009b66ebab4b2349a9d0f1816362825e38bce366557ab71e10a8553a355a3ee549b,0,0,2017-07-07T19:00:00.000,3a04318ec250fe2deb9ed32580c357253583c93c,2.1,780,2017-07-07T18:45:00.000,12,,,
